departamento,municipio,zona_urbana_rural,tipo_de_vivienda,tenencia_de_la_vivienda,area_total_m2,habitaciones,banos,pisos,antiguedad_de_la_vivienda,calidad_de_construccion,parqueaderos,estrato,tamano_del_hogar,numero_de_ninos,numero_de_adultos_mayores,genero_del_jefe_del_hogar,edad_del_jefe_del_hogar,nivel_educativo_del_jefe_del_hogar,situacion_laboral_del_jefe_del_hogar,distancia_al_centro_de_la_ciudad_km,indice_de_seguridad_del_barrio,acceso_a_transporte_publico,acceso_a_internet,acceso_a_agua_potable,acceso_a_gas,indice_de_pobreza,acceso_a_credito,ahorros_del_hogar,ingreso_del_hogar,valor_de_mercado_de_la_vivienda
Bolívar,Bogotá,Urban,Farm,Rented,131.924280800995,1,3,3,55,Medium,0,2,7,1,0,Female,33,Secondary,Formal,16.818880230606727,80.02859410269332,No,Yes,Yes,No,0.4703712552498437,Yes,3215739.913929915,5113127.868474383,85.419713864409
Valle del Cauca,Cali,Urban,Farm,Family,14.251330193452029,1,1,2,59,High,0,4,5,1,2,Male,25,University,Formal,12.39730006667928,51.490265523781474,Yes,No,Yes,Yes,0.28352785624673454,Yes,3718853.0682025156,11820929.435721952,75.13592609652257
Atlántico,Cali,Rural,Farm,Family,206.7290088562454,5,1,1,24,Medium,2,1,2,4,1,Female,56,Primary,Informal,11.83282993941437,85.28195702054205,Yes,Yes,Yes,Yes,0.1879790626602797,No,2793905.330655279,-27647.316837956314,97.50621173354897
Risaralda,Medellín,Rural,Apartment,Family,92.66783886146285,4,2,2,49,High,0,3,4,1,2,Male,70,Primary,Informal,11.676903664800516,87.39095159641715,Yes,Yes,Yes,Yes,0.07016553200103107,Yes,3162405.736944905,1136658.2487525956,112.21732675270366
Antioquia,Barranquilla,Rural,Apartment,Owned,188.1388978413564,5,1,2,6,Medium,2,3,5,0,0,Female,50,University,Informal,7.631030221270816,33.70205494306731,No,Yes,Yes,Yes,0.2807185674085855,No,331155.72387359536,6043322.201238879,180.4522948279699
Valle del Cauca,Manizales,Urban,Apartment,Owned,54.076171505650414,3,2,3,5,Medium,1,5,5,4,2,Male,77,Secondary,Formal,18.771369491182625,30.670596358183634,Yes,Yes,Yes,Yes,0.2544016918295294,Yes,1297774.7880304854,8840915.6330926,105.43441103295686
Caldas,Pereira,Rural,Apartment,Owned,88.4864931379958,3,1,2,51,Medium,1,2,6,0,1,Female,46,Secondary,Formal,6.170185845305852,85.04700136647864,Yes,No,Yes,Yes,0.224971459956519,Yes,379149.37097831763,3604792.3891523047,119.99148308273075
Cundinamarca,Medellín,Rural,House,Owned,34.6321727914681,3,3,1,17,High,2,1,3,2,2,Female,41,Secondary,Informal,16.898250479364822,92.15537858880106,Yes,No,Yes,Yes,0.21935946321969585,No,746432.0426816766,1324526.0199566563,37.478953169330396
Caldas,Medellín,Urban,Apartment,Family,74.68103047930276,3,1,3,11,Medium,0,5,3,1,2,Male,28,Postgraduate,Unemployed,10.525059115966469,34.04878934385752,Yes,Yes,Yes,No,0.635111866644474,No,5476904.230866268,7679374.288667982,145.15646858210744
Risaralda,Pereira,Urban,Farm,Rented,57.57697726655946,1,3,1,36,Medium,2,3,3,3,1,Female,34,University,Informal,3.648790866555929,86.18420130581794,Yes,Yes,Yes,Yes,0.2180653692803693,Yes,3088007.744172188,5248967.781143106,30.59660035961933
Risaralda,Pereira,Urban,House,Family,21.96935215692709,1,2,1,9,High,2,3,7,0,2,Female,22,University,Informal,3.1148865797618317,60.97834190483159,Yes,Yes,Yes,Yes,0.1964529974884439,Yes,56190.1152692707,4631953.839687535,75.7751203951172
Atlántico,Pereira,Urban,Apartment,Rented,89.39161383587319,5,2,2,20,Low,2,4,2,1,0,Male,24,University,Informal,6.462421129944904,86.68018047755054,Yes,Yes,Yes,Yes,0.5012813677722159,No,2419592.030634217,9042610.615640284,106.08424163611492
Valle del Cauca,Bogotá,Urban,House,Rented,78.04655579419992,2,1,2,53,High,1,4,6,1,0,Male,71,Secondary,Informal,7.867482585455922,33.885798563380845,Yes,Yes,Yes,Yes,0.09145923299005959,No,1597000.4944515426,4324575.632281363,114.21381354268658
Antioquia,Medellín,Urban,Farm,Rented,254.19479428491346,2,3,1,12,Medium,0,4,3,2,2,Female,37,Secondary,Formal,3.720441154608264,48.82763148100514,No,Yes,No,Yes,0.33332337715080396,Yes,1413721.1603895382,6989776.492492454,241.7197013218065
Caldas,Medellín,Urban,Apartment,Owned,73.58867864414692,1,1,3,65,Medium,1,2,5,0,1,Male,21,Primary,Formal,5.243368061918345,50.28906815472311,Yes,Yes,Yes,Yes,0.1501409021006694,No,5104156.138166848,2337617.1364331655,67.25504687578393
Bolívar,Bucaramanga,Urban,House,Family,170.27180729125757,4,2,1,65,High,0,6,6,3,2,Male,38,University,Formal,4.351895229266393,54.73824080487053,Yes,Yes,Yes,Yes,0.2118529860150743,Yes,1874080.3316392906,16829530.287528947,155.8077334128531
Caldas,Pereira,Urban,Apartment,Rented,91.37035949023632,1,3,2,17,Medium,1,1,1,0,2,Male,62,Secondary,Formal,8.3778398462851,57.93169247711088,Yes,Yes,Yes,Yes,0.09936411848361096,No,3042271.495296786,2407626.2233777368,53.92126712258804
Santander,Pereira,Urban,House,Family,11.895246795056426,4,2,1,34,Medium,2,2,4,3,1,Male,36,Primary,Informal,16.705700310049203,31.305737058032022,Yes,No,Yes,Yes,0.02545190938578957,Yes,3267935.6540697506,1670676.2716539965,81.91594602306728
Santander,Cali,Rural,House,Owned,223.04449856564088,2,2,2,31,Medium,0,3,2,0,2,Male,76,University,Formal,6.573511809227492,47.698203344608444,Yes,Yes,Yes,Yes,0.14559760340474037,No,501834.69062677876,7716894.467844973,173.3395659230522
Antioquia,Cali,Rural,Farm,Rented,191.5445780746735,1,1,1,24,Medium,1,1,2,4,1,Female,69,Secondary,Formal,1.1116504931468298,75.50965969585738,Yes,Yes,Yes,Yes,0.09284367729918805,No,2490847.713636838,1591501.6566293798,128.7897774819991
Antioquia,Barranquilla,Urban,Farm,Owned,140.53171532751526,5,1,2,23,Low,1,1,3,1,0,Female,64,Secondary,Unemployed,2.1857630387372713,52.256566580458156,Yes,Yes,Yes,Yes,0.5449567335581238,Yes,2910503.4627690376,1020249.5236989588,113.33010737381016
Santander,Cali,Urban,Apartment,Owned,93.9141349560392,3,1,1,38,Medium,0,1,2,2,0,Female,38,Primary,Informal,7.213462062673692,38.7166806825096,Yes,Yes,Yes,Yes,0.429315093413048,No,2206202.784049082,1001432.2707015884,48.23956801538165
Bolívar,Cartagena,Urban,Apartment,Family,89.6765621170432,2,1,2,59,Medium,1,5,7,4,1,Female,22,University,Formal,1.5235761526475726,58.52354017564245,Yes,Yes,Yes,Yes,0.20621409347028352,Yes,3478757.135949736,13498452.216607684,160.391545281307
Valle del Cauca,Barranquilla,Urban,House,Rented,59.28591995505767,1,2,3,25,Low,2,3,1,0,0,Male,42,Primary,Formal,3.1325713124778547,76.38258498034341,Yes,Yes,Yes,Yes,0.3852037391820053,Yes,973760.4788420962,5183207.029310847,64.21853100835786
Santander,Manizales,Urban,Farm,Owned,83.27670140829561,1,2,3,41,Medium,1,1,5,4,0,Female,79,Secondary,Informal,12.253357833861664,94.01778835741823,Yes,Yes,Yes,Yes,0.5296583044620199,No,1421977.4975459578,2357736.0286908317,48.96381615478195
Antioquia,Pereira,Urban,Farm,Family,39.205968798928524,3,3,3,38,Medium,2,4,5,2,2,Female,66,University,Formal,1.1657346622328975,53.48542730756226,Yes,Yes,Yes,Yes,0.24306797423513077,Yes,2477531.223954678,12060749.94473619,92.29180933330137
Atlántico,Bucaramanga,Rural,House,Rented,82.55072398348264,2,1,3,68,Low,0,2,2,3,0,Male,40,University,Informal,2.205912193684048,50.8002836058109,Yes,Yes,No,Yes,0.2865824141232484,Yes,5134619.874668779,3659619.6225599805,77.16754929984353
Cundinamarca,Cali,Urban,Farm,Rented,71.54277005775032,5,3,1,69,Medium,0,1,3,4,2,Male,54,Secondary,Informal,8.292453104191452,94.19307773062661,Yes,Yes,Yes,Yes,0.4331155591742662,Yes,844311.7679793594,1696286.5603269527,62.69612530211275
Bolívar,Bucaramanga,Urban,Farm,Owned,68.14014930338332,5,1,1,40,Medium,2,3,6,0,2,Male,22,Secondary,Informal,11.225068674266511,97.95525224350105,Yes,Yes,Yes,Yes,0.32106265190755245,Yes,1047397.9630062047,4062730.98808019,139.46786582783395
Risaralda,Cali,Urban,House,Owned,162.4348706773599,5,3,2,31,Medium,0,2,2,0,2,Female,25,Secondary,Formal,13.057344531859128,49.66767846139803,Yes,Yes,Yes,Yes,0.26546133155255197,Yes,2132599.2690524287,3102142.449949388,112.85959457825115
Bolívar,Cali,Urban,Apartment,Owned,17.457357154329063,2,3,1,7,Low,0,3,2,1,2,Male,35,Secondary,Formal,3.0885959025549488,92.37608743336642,Yes,No,Yes,Yes,0.48286200573142074,Yes,2582728.512321138,5697851.9749431675,57.05326101621107
Atlántico,Bucaramanga,Urban,Apartment,Owned,129.26552770048414,5,1,1,17,Low,1,6,4,4,0,Female,64,University,Informal,2.4203758604428502,57.29182620884603,Yes,Yes,Yes,Yes,0.168860090353528,Yes,641067.2702593014,10397547.604628908,152.66719651109327
Atlántico,Medellín,Urban,Apartment,Rented,66.52979372190751,4,1,2,57,Low,1,4,7,3,1,Male,34,University,Informal,6.739791509929331,74.553168232421,Yes,Yes,Yes,Yes,0.15404048106878532,No,1050401.82008125,6131354.09445152,60.052276212869764
Risaralda,Medellín,Urban,House,Owned,149.8034365086554,1,2,1,0,Medium,2,3,7,0,1,Female,62,Secondary,Informal,1.9003022813322246,94.17337432346632,Yes,Yes,Yes,Yes,0.5120030734224902,Yes,2633336.9180223565,3657631.625325436,141.49219428385868
Caldas,Medellín,Urban,Apartment,Owned,51.68507354941195,4,2,3,23,High,0,3,4,1,0,Male,56,Primary,Formal,13.888217859387556,30.78643482402408,Yes,Yes,Yes,Yes,0.19861404259239518,No,1597643.3657581387,4576094.898709444,130.8096368326507
Antioquia,Cartagena,Urban,House,Owned,172.36787600800264,2,1,3,46,Low,1,4,6,4,2,Male,49,Postgraduate,Informal,8.218238464838311,45.58363117774491,Yes,Yes,Yes,Yes,0.21262369945708315,Yes,4171597.9968087594,10950004.565387327,135.01083931141244
Santander,Medellín,Urban,House,Rented,241.88152644570494,5,1,1,62,Medium,2,1,5,2,0,Male,28,Postgraduate,Formal,11.149532403488955,88.32748613759685,Yes,Yes,Yes,Yes,0.21078097340359395,Yes,1148020.199371511,3705199.8730727895,166.52959449796688
Caldas,Cali,Urban,Farm,Family,149.2081430790188,5,1,1,17,Low,0,1,3,4,1,Female,71,Primary,Unemployed,0.8428125219471703,87.54353961137892,Yes,Yes,Yes,Yes,0.3772768089336875,Yes,4519791.118972579,153838.75700729154,96.49838823692794
Valle del Cauca,Pereira,Urban,Farm,Family,162.0503849317609,5,1,2,19,Medium,1,3,5,1,2,Male,29,Secondary,Formal,2.79841896759079,35.845816211222996,Yes,Yes,No,Yes,0.18925184632255054,No,2382629.1872066786,5723501.168238587,174.72026703535025
Bolívar,Bogotá,Urban,Apartment,Rented,183.73144873367247,3,3,1,25,Low,2,4,2,0,0,Female,48,Secondary,Formal,9.84658756922887,68.52231722487814,Yes,Yes,Yes,Yes,0.24441167589081947,Yes,166615.64417949354,7338972.9204302,171.31513844395582
Risaralda,Bucaramanga,Urban,House,Family,119.05978740476121,3,3,3,38,High,0,2,6,2,0,Female,31,Secondary,Informal,6.611576277050068,50.12611106243213,Yes,Yes,Yes,Yes,0.5888219375548921,No,1681983.338982067,3782966.4768535374,80.03211197538936
Bolívar,Pereira,Urban,Apartment,Rented,110.5502570875518,5,3,2,22,Low,2,1,5,0,2,Male,79,Secondary,Informal,2.968641981659993,67.25283717575056,Yes,Yes,No,Yes,0.531055382944365,Yes,1241489.5470305395,2197309.608390575,75.73613017354552
Caldas,Bogotá,Urban,Apartment,Owned,66.83455150485099,1,3,2,4,Medium,0,3,4,3,1,Male,58,Primary,Formal,15.593216611955167,72.38427038450698,No,Yes,Yes,Yes,0.18996759305413152,Yes,2663852.8790083206,4452078.011595207,65.66192484321506
Atlántico,Pereira,Urban,Farm,Family,62.66977335909232,3,2,2,13,High,2,3,1,1,1,Male,57,University,Formal,16.805537572025603,33.94976295405222,Yes,Yes,Yes,Yes,0.2800984724035908,No,2265484.4294181294,8696837.399307173,101.95104483908507
Santander,Cartagena,Urban,Apartment,Rented,25.86058242893264,2,1,1,44,Low,1,4,6,4,2,Male,54,Secondary,Informal,5.070319727546334,33.625336204684665,Yes,Yes,Yes,Yes,0.35866779851043773,No,788612.6347177811,6054799.821546599,85.34583061643175
Bolívar,Bogotá,Urban,Apartment,Rented,22.49515159839776,5,3,1,67,Low,2,3,1,3,1,Male,63,Primary,Formal,5.996681926565791,77.99436456764914,Yes,Yes,Yes,Yes,0.12814858138449992,Yes,3517022.1150978417,3917004.3182177055,51.06853384524075
Valle del Cauca,Manizales,Urban,Farm,Owned,129.16147187920586,1,3,1,21,Low,0,2,2,3,1,Male,27,Postgraduate,Unemployed,10.455088477045154,53.31066220466542,Yes,Yes,Yes,Yes,0.3391497194753497,Yes,3455558.4916246193,2355872.9688144666,143.87655385363416
Atlántico,Barranquilla,Urban,Apartment,Rented,126.66246476017096,3,1,2,32,Medium,0,1,2,2,1,Female,79,Secondary,Unemployed,2.8241009041943954,88.17081865837595,Yes,Yes,Yes,Yes,0.509830721757436,Yes,1517620.0933069212,-282781.3258786006,77.62937433168105
Valle del Cauca,Medellín,Rural,Apartment,Family,103.09460506808583,2,3,2,12,Low,2,1,2,2,2,Male,20,University,Formal,4.49193353051755,46.65329803389911,Yes,Yes,Yes,Yes,0.15347928715420614,Yes,3502377.007035584,3519104.2752156723,100.57388591696608
Santander,Manizales,Urban,House,Owned,125.80563447451757,3,3,3,45,Medium,1,2,7,3,0,Male,61,Postgraduate,Informal,15.125347495113452,61.81226351737894,Yes,Yes,Yes,Yes,0.3238804173469125,Yes,488598.33897954033,5365966.568898191,99.57223459448932
Bolívar,Cartagena,Urban,Apartment,Rented,149.09673112104693,2,2,3,57,Medium,0,4,7,0,0,Female,66,Primary,Informal,15.51275655782402,53.02371586880436,Yes,No,Yes,No,0.29626301540935845,Yes,1141772.9669138088,4314768.198351137,200.3843813609539
Cundinamarca,Pereira,Urban,Farm,Owned,104.04447781276933,5,3,1,27,Low,2,4,5,1,2,Female,58,Postgraduate,Informal,10.274328824083288,72.44509474904952,Yes,Yes,Yes,Yes,0.03951277509860106,Yes,936637.2455937433,8425733.005246127,108.3352423064046
Caldas,Cali,Urban,Farm,Rented,51.10362238651719,1,1,1,0,Medium,2,5,6,3,2,Female,28,Secondary,Unemployed,2.4966526234020305,58.96765365083366,Yes,No,Yes,Yes,0.37403079113125537,No,7063675.1334147295,3723286.580719528,126.50969262445466
Bolívar,Medellín,Urban,House,Family,54.17058569876829,4,3,3,14,High,2,1,6,4,1,Male,58,Primary,Formal,2.442321835030734,91.01734097232288,Yes,Yes,Yes,Yes,0.056599667955703564,No,2773578.01655104,1694538.7373533589,76.12978759117661
Caldas,Manizales,Urban,Farm,Family,43.227712697221904,3,2,3,6,Low,1,1,5,1,0,Male,45,Secondary,Formal,5.811600011886085,60.305351683454404,Yes,Yes,Yes,Yes,0.3379422883080691,No,7164022.846866116,1778852.0868554488,27.118097087434716
Santander,Medellín,Urban,Farm,Owned,69.81682660985655,1,2,1,16,High,2,3,7,1,1,Female,36,Primary,Informal,13.799199270671155,70.72768500770827,Yes,No,Yes,Yes,0.2147723694939773,Yes,529804.7244060398,2435697.289618614,100.63739985477929
Bolívar,Bogotá,Rural,Farm,Rented,131.91773748903827,4,1,1,54,Medium,2,3,4,4,1,Male,61,Secondary,Formal,4.692930486427077,87.46073229370836,Yes,No,Yes,Yes,0.1100031771864531,No,1302891.6722898062,5505036.874466252,117.09036836108432
Caldas,Barranquilla,Urban,Apartment,Owned,258.19082153712753,5,2,1,62,High,1,4,5,2,1,Female,33,University,Formal,7.315996917904276,73.47894227185762,Yes,Yes,Yes,Yes,0.14897612069091823,Yes,895422.4470317622,10784380.581540778,243.64701057813775
Risaralda,Medellín,Urban,House,Owned,30.632680549136374,2,3,1,55,Medium,2,2,7,4,2,Female,20,University,Formal,5.719413987048232,73.83693372709607,No,Yes,Yes,Yes,0.10624346254718298,Yes,881869.4154033351,4947911.744807602,20.716673129789545
Caldas,Pereira,Urban,House,Family,67.11855288377927,5,1,3,13,High,0,2,4,2,1,Male,29,Postgraduate,Informal,11.329229253589443,79.23580994203974,Yes,Yes,Yes,Yes,0.43488634056824277,No,774630.8325355917,6207273.479392172,58.8913778716427
Bolívar,Pereira,Urban,House,Owned,124.38261435651673,1,3,1,55,High,2,3,7,2,2,Female,57,Primary,Informal,15.802528759170581,56.99135057985984,No,Yes,Yes,Yes,0.21418003534969252,No,2981768.315776114,1726775.7730708623,112.94744570595213
Antioquia,Bucaramanga,Rural,House,Rented,116.05291118842484,1,1,1,31,Low,2,2,1,1,1,Male,32,Secondary,Formal,9.177535472147657,31.397994396234726,Yes,Yes,Yes,Yes,0.5557113550821959,Yes,561957.447744494,5499594.87909438,93.42558556427873
Bolívar,Bucaramanga,Urban,Farm,Family,54.76827236239581,3,2,3,24,Medium,0,2,5,2,1,Male,74,Primary,Formal,10.37743434014807,74.86177735649727,Yes,Yes,Yes,Yes,0.06546498233749802,No,1207134.457240088,3043280.4332980327,84.87952942592692
Bolívar,Medellín,Rural,Apartment,Rented,47.32152619620647,4,2,3,23,High,2,2,7,1,0,Male,46,Postgraduate,Informal,7.972773396190891,43.2711718692142,Yes,No,Yes,Yes,0.26908894208994993,No,891550.0821359104,5031655.287639317,43.162382557512174
Caldas,Bogotá,Urban,Farm,Owned,67.98078361519501,4,3,1,12,Low,2,1,4,0,1,Female,51,Primary,Formal,6.582732729252212,60.08579314200792,Yes,No,Yes,Yes,0.4955040746104913,Yes,2106696.5507624974,1387541.8973785231,51.86307769729672
Valle del Cauca,Bogotá,Urban,Farm,Family,235.02694945311268,3,2,1,29,Low,0,1,2,4,0,Female,57,Postgraduate,Formal,10.196858656505336,97.05020999759378,Yes,No,Yes,Yes,0.14576885710384255,Yes,700718.4529046166,2684000.425216549,196.67392506583974
Cundinamarca,Cali,Urban,Farm,Rented,142.3462461154526,5,3,2,6,Medium,2,3,1,4,0,Male,63,Secondary,Informal,16.92163295340063,99.47865025247998,Yes,No,Yes,Yes,0.2723022536401073,No,2109013.513460446,3650538.5281121247,146.28929314709262
Valle del Cauca,Cartagena,Urban,Farm,Rented,45.9515481700549,4,2,1,12,High,0,4,4,2,0,Male,58,University,Formal,9.252972824543397,56.73687463601058,Yes,Yes,Yes,Yes,0.5359647431815278,No,2436564.581768363,14760332.093012119,115.86645367051392
Caldas,Cartagena,Urban,House,Owned,40.6042478345922,5,2,1,6,High,2,4,6,2,1,Male,34,Secondary,Unemployed,29.220882691646473,40.1743054197325,Yes,Yes,Yes,Yes,0.07431848202967112,Yes,1064421.8010673153,2611809.355533529,94.59544420162766
Valle del Cauca,Manizales,Urban,House,Rented,77.33215291091311,2,3,3,69,Medium,0,1,6,0,1,Male,49,University,Formal,1.4328947238878569,57.17967571079389,No,Yes,Yes,Yes,0.07888502547242897,No,1908216.1301658715,2689603.4234444397,47.13140551220943
Atlántico,Cartagena,Urban,Apartment,Owned,189.39906245489996,1,2,1,21,Low,0,5,4,0,2,Female,62,Secondary,Formal,9.169896488818415,54.7558389782706,Yes,Yes,No,Yes,0.09432968967458316,Yes,1701598.4340329668,9211583.214548672,177.81212806433518
Antioquia,Barranquilla,Urban,Farm,Owned,86.23802820630112,2,1,1,58,Medium,2,2,4,1,0,Female,27,University,Formal,14.699462074322929,90.53863521566778,Yes,Yes,Yes,Yes,0.46131445667587867,Yes,2166318.380779749,6613315.292439723,61.99609171495128
Valle del Cauca,Bogotá,Urban,House,Owned,74.27220040114105,3,2,2,13,Medium,1,5,1,3,0,Male,48,Primary,Informal,1.5212204190279885,47.985538172962904,Yes,Yes,Yes,Yes,0.4700634725340416,Yes,2552424.9269424556,6065458.457007529,142.92414360342437
Risaralda,Cali,Urban,Apartment,Owned,63.19031046717467,4,1,1,20,Medium,0,2,7,0,0,Female,47,Secondary,Formal,9.07899296858431,82.51434298372587,Yes,Yes,Yes,Yes,0.5440428635244164,Yes,624480.4118046319,4279597.661628662,59.9945699318403
Santander,Bucaramanga,Urban,Farm,Family,91.60252155267892,2,1,1,17,Low,0,1,3,0,0,Male,25,Primary,Informal,12.496780739220057,46.66737310917889,Yes,Yes,Yes,Yes,0.3411474863296933,Yes,473612.8781239299,1167136.4898077317,115.49781885648744
Risaralda,Pereira,Urban,Farm,Rented,64.40116238430939,1,1,3,47,Medium,0,3,5,4,2,Female,61,Secondary,Formal,5.817319845246858,64.64607159311704,Yes,Yes,Yes,Yes,0.2637387791502516,Yes,4332219.127608198,5526288.18774051,71.1585155106948
Santander,Cartagena,Urban,House,Rented,24.12798598406997,4,1,2,25,Medium,2,3,1,4,2,Male,70,Primary,Informal,3.204332649288582,36.99847823610494,Yes,Yes,Yes,No,0.3191557952409662,Yes,4716187.789844966,3196329.7572791423,55.40388568206802
Bolívar,Bucaramanga,Urban,Farm,Family,194.2583867711235,5,1,1,38,Medium,2,5,6,0,2,Male,70,University,Formal,34.16915848897356,67.69833774800352,Yes,Yes,Yes,Yes,0.47473184384863104,Yes,2780894.9178069155,16762611.994336907,206.87502999035584
Atlántico,Bucaramanga,Rural,Farm,Owned,24.346589096603214,4,2,2,36,High,2,3,2,0,2,Female,64,Secondary,Formal,19.412477294204464,76.72739901708533,Yes,No,Yes,Yes,0.09996223973476616,No,1354012.4968328013,4513378.458894964,51.25579315682596
Antioquia,Medellín,Urban,House,Owned,94.1600454930319,1,2,1,61,Low,0,4,1,4,1,Male,32,Secondary,Informal,3.3574114216353124,56.47190654481955,No,Yes,Yes,Yes,0.16829744137739874,Yes,491846.25759565306,5201704.626998274,154.48369809989913
Risaralda,Barranquilla,Urban,Apartment,Owned,55.74188259457521,4,3,1,63,Low,1,5,6,0,0,Female,67,University,Informal,12.187279520275329,67.13827673511605,Yes,Yes,Yes,Yes,0.09727366848712952,Yes,989502.2271934472,7886340.950729956,73.24967239774367
Antioquia,Cali,Urban,Apartment,Owned,105.86097389349241,2,3,3,61,Medium,2,2,6,0,0,Female,56,Secondary,Formal,19.204537445445094,72.92172633765473,Yes,Yes,Yes,No,0.28006159481403764,Yes,1051244.9675991544,3193619.654875097,135.93347911116624
Risaralda,Barranquilla,Urban,House,Family,250.66148005456517,3,3,1,27,Medium,1,5,2,3,1,Female,71,Secondary,Informal,14.745412306813767,74.89360644106873,Yes,No,Yes,Yes,0.06703570790807266,Yes,2693597.6339354403,6162904.368172168,200.27471705267706
Bolívar,Medellín,Urban,House,Rented,66.66508852111971,2,3,2,10,Medium,2,4,1,0,1,Female,58,University,Informal,2.766427966739251,60.63423791135678,Yes,Yes,Yes,Yes,0.1812550954691511,Yes,3419049.7000471004,6849626.402150527,145.5983531051421
Santander,Cali,Urban,Apartment,Owned,85.46682780109171,4,1,2,16,Medium,0,1,7,2,0,Female,31,University,Formal,13.11254604971774,86.98030688340344,Yes,Yes,Yes,Yes,0.4688977149857261,No,1905965.0625090438,3906156.8499463173,47.54275038921399
Cundinamarca,Cali,Urban,Apartment,Owned,100.98113313293342,5,2,1,11,Low,2,1,2,2,0,Male,63,University,Formal,6.975397154817315,73.86766056659499,Yes,Yes,Yes,Yes,0.32413048857166826,No,1280663.438809847,3457881.672986238,100.64030799488826
Atlántico,Bogotá,Urban,House,Owned,160.12533325671103,4,1,2,27,Medium,0,1,4,3,1,Female,58,University,Informal,25.552839587864447,50.82777869016088,No,No,Yes,Yes,0.28307810240985193,No,946378.9085841175,2073444.7423202824,147.28063485360087
